"","lyftdf1","id"
"777","Thanks for following! Enjoy up to $50 #FREE ride credit for your first ride with #Lyft #LyftPromoCode https://t.co/nvO3HVpDFv","777"
"778","RT @BELLENewYorkMag: For the past two days I have seen my fair share of accidents. Be safe and catch a ride with #LYFT. Sign up and I‚Äôm goi‚Ä¶","778"
"779","RT @creative_route: ‚ô• get $20 off your ride with lyft! #lyftcode ‚ûù SUSAN056212 
#lyft #lyftpromocode #lyftride #lyftpromo #lyftpromotioncod‚Ä¶","779"
"780","RT @LyftCali: Try for free! #Lyft¬† #Uber #Lyftcode #Ubercode #Promocode #SUPPORTYOURLOCALDRIVER https://t.co/aJOeo9ioGr","780"
"781","RT @StacyLetsGet_It: Use my Lyft promo code for #lyft #lyftpromo #lyftpromocode #promocode #lyftcode #lyftride #freeride #freelyft https://‚Ä¶","781"
"782","RT @FFU_BOT: YOU RECEIVED $5 IN LYFT CREDITS use CODE: WORLASIFENDI or Click Link: https://t.co/EorIwdlS8e #LYFT #LYFTCODE #LYFTPROMO","782"
"783","RT @Shawnbell45: Get $5 off your first 2 rides. Sign up and use the code SHAWN66917 in promo #lyft #lyftcode‚Ä¶ https://t.co/ETtxJiE0By","783"
"784","Headin' to Memorial Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","784"
"785","RT @funnyfelipe: You know you got a good #Lyft driver if he is driving like he is fleeing the scene of a crime.","785"
"786","In Fresno, California ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","786"
"787","Fantastic #lyft with Meghan! We talked about the spectrum of current crazy political and social happenings- we see‚Ä¶ https://t.co/ZdQhxgTk5N","787"
"788","You know you‚Äôre super white when the #Lyft driver changes the Spanish music to Bon Jovi upon entering the car.","788"
"789","Great #lyft with Erik and Sally! Traveling for the grandparents 70th Anniversary celebration!! We had a great talk‚Ä¶ https://t.co/yDtFRNmyuc","789"
"790","8 things Uber and Lyft drivers hate
https://t.co/kTYBYXJpaO
#uber 
#lyft 
#lyftexpress 
#uberlease 
#rideshare 
#entrepreneur","790"
"791","A quick pointer from an #lyft driver. Possibly helpful for new drivers! #beyourownboss https://t.co/FYUKGj1mCE","791"
"792","Going to Northpark Malin Joplin? Go free w/ 10 Free Lyft rides Enter Lyft Promo Code COAX #shopping #store #mall #Lyft","792"
"793","8 things Uber and Lyft drivers hate
https://t.co/2r0vFnfkiF
#uber 
#lyft 
#lyftexpress 
#uberlease 
#rideshare 
#entrepreneur","793"
"794","5 off your first ten #Lyft rides. New Lyft users only. https://t.co/j6B0qha0KK #ridesharing #rideshare #uber https://t.co/hPPRFT7XWD","794"
"795","Visiting Las Vegas ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","795"
"796","Going to Neyland Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/1P0CxA8JrM  #uber #Lyft","796"
"797","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/m9rlc6BLDr","797"
"798",".@lyft_TOR is rounding up rides all December long and donating to @sickkids. Haven't downloaded @lyft? Use my refer‚Ä¶ https://t.co/oic4nzaoZK","798"
"799","In Houston, Texas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","799"
"800","Want a free ride to Kauffman Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","800"
"801","In Baltimore, Maryland ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","801"
"802","Love Taco John's? Get to it free with Lyft ($50 Lyft credit) New Lyft Promo code: NUMB #gift #Lyft #uber #taxi #food #restaurant #cab","802"
"803","Heading to Westfield Meriden inMeriden? Go free w/ 10 Free Lyft rides Enter Lyft Promo Code COAX #shopping #store #mall #Lyft","803"
"804","In Corvallis, Oregon ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","804"
"805","Heading to Kierland Commons inPhoenix? Go 100% free w/ $50 Free Lyft Credit Use Lyft Coupon Code ZOOT #shops #shopping #shop #Lyft #store","805"
"806","Will probably take #Lyft to my doctor's appointment tomorrow. Looks like it's going to cost me $25.00 for an 8 mile‚Ä¶ https://t.co/LhrKYjyhG6","806"
"807","Going to LaVell Edwards Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/1P0CxA8JrM  #uber #Lyft","807"
"808","@AskLyft Oh nice, #Lyft brand emojiÌ†ΩÌ±åÌ†ºÌøº","808"
"809","@jamiemichaels Awesome to hear! Hope you are enjoying it! #Lyft #Toronto","809"
"810","Want a free ride to LP Field ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","810"
"811","#Lyft be robbing me blind smh","811"
"812","In Stillwater, Oklahoma ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","812"
"813","Going to Sun Devil Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/rQ9ITj1pA8  #uber #Lyft","813"
"814","You're OFF WORK!! #FREE #Lyft code! SCOTT2253 #promocode #ridershare https://t.co/JmWyyWoX54 #uber https://t.co/EDQPiMQ2jS","814"
"815","Are you an Uber or Lyft person? Not even gonna bother asking if you prefer Taxis-https://t.co/49OXBx8rV0   #Lyft‚Ä¶ https://t.co/F4t07kr76U","815"
"816","In Seattle, Washington ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","816"
"817","Love Boston Market? Get to it free with Lyft ($50 Lyft credit) New Lyft Promo code: NUMB #gift #Lyft #uber #taxi #food #restaurant #cab","817"
"818","Episode 118: #Lyft makes it's international debut by BIV Podcast https://t.co/Tdx64k3cXV #freeride #uber #freerides https://t.co/0UjKO4Ayx8","818"
"819","Visiting Omaha ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","819"
"820","Want a free ride to Cotton Bowl ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","820"
"821","Want a free ride to Kenan Memorial Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium","821"
"822","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/w7AYSS3UfW","822"
"823","Going to Raymond James Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/yygnkAaZue  #uber #Lyft","823"
"824","Going to Nationals Park ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","824"
"825","RT @LasVegasBowl: For fans coming to the #LVBowl, @LyftVegas is offering a $25 credit to new customers with this promo code: #Lyft https://‚Ä¶","825"
"826","Hate Lyft? Use #Lyft and get a ride in a few. #quickcab #cab #taxi Download Lyft &amp; use promo code ZOOT https://t.co/PiFOqc0t7x","826"
"827","Going to Southdale Center inEdina? Go 100% free w/ $50 Free Lyft Credit Use Lyft Promo Code ZOOT #shops #shopping #shop #Lyft #store","827"
"828","#Lyft shakes up executive team as it aims for lower #driver costs, faster decision making: https://t.co/YVaPNLcNU3 @lyft","828"
"829","#Lyft shakes up executive team as it aims for lower #driver costs, faster decision making: https://t.co/CXtXGIMiw9 @lyft","829"
"830","@jburton I took a cab from Logan tonight bc no Ubers /Lyfts nearby, and I was reminded why the traditional taxi ind‚Ä¶ https://t.co/InT3SJ0BxK","830"
"831","#Lyft wants to give you $5 in credit toward your first ride. Download the app using my referral. (I'll get credit,‚Ä¶ https://t.co/6VEBgbOTr8","831"
"832","I‚Äôm not understanding @lyft they keep changing me and I‚Äôm not even using my #Lyft account I wish I can just delete‚Ä¶ https://t.co/86QVlsPLsV","832"
"833","Going to Heinz Field ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNFYilu  #uber #Lyft","833"
"834","Going to St. Louis Outlet Malin Hazelwood? Get there free w/ $50 Free Lyft Credit TEN Free Rides w/ Lyft Code DUSK #mall #store #shop #Lyft","834"
"835","FIRST TIME #Lyft riders download the app and use my promo code to get $20 in Lyft credits. NATALIE54611. Ì†ΩÌ∏É https://t.co/XxQutByRfr","835"
"836","Headin' to Independence Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","836"
"837","Toronto! Lyft is launching!! Sign up using ""LaunchToronto"" for free rides!! https://t.co/ciHfcoYvH0 #lyft #Toronto #uber #promo","837"
"838","You do have to hustle to survive in the gig economy. https://t.co/1tjebfO4k0 #gigeconomy #sharingeconomy #gig #uber‚Ä¶ https://t.co/IKGgS0lwsQ","838"
"839","Want a free ride to Floyd Casey Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","839"
"840","Going to The Mall at Whitney Field in Leominster? Go free w/ 10 Free Lyft rides Use Lyft Coupon Code COAX #shopping #store #mall #Lyft","840"
"841","Visiting Baltimore ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","841"
"842","Walking around Charlotte and need a taxi? Get 10 free rides w/ Lyft Promo Code:  OATH #limo #cab #Lyft #uber","842"
"843","@airbnb‚Äôs Aaron Zifkin jumping ship? Now w/ #lyft. Wondered why he was a no show in #Toronto last week. #topoli‚Ä¶ https://t.co/PTFXI7NYQq","843"
"844","‚Äúthe airport parking gravy train is going to dry up.‚Äù Airports Are Losing Money as Ride Hailing Services Grow‚Ä¶ https://t.co/HDXYtQS20U","844"
"845","Going to Camp Randall Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","845"
"846","Going to M. M. Roberts Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/SD7LiT0alq  #uber #Lyft","846"
"847","Going to Bulldog Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/rQ9ITj1pA8  #uber #Lyft","847"
"848","Want a free ride to Qualcomm Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","848"
"849","#nycyellowcabs Helping Two Friends Find Each Other https://t.co/tixGOTryP7 #nyctaxi #taxilostandfound #uber #lyft https://t.co/yGuUZQyVrw","849"
"850","Going to Sanford Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","850"
"851","Going to Arrowhead Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","851"
"852","#indie music recommendations from #lyft drivers ^.^ love it!","852"
"853","Calling all UAB Blazers football fans! Lyft gives you 10 free taxi rides! Get Lyft app &amp; use code DUSK #football #college #uber #Lyft","853"
"854","Want a free ride to Bank of America Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","854"
"855","Going to Alumni Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/rQ9ITj1pA8  #uber #Lyft","855"
"856","Headin' to Safeco Field ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","856"
"857","Going to Ohio Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","857"
"858","Headin' to Mississippi Veterans Memorial Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","858"
"859","Headin' to Progressive Field ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","859"
"860","Going to Ladd Peebles Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/P3SP1vQ6Oo  #uber #Lyft","860"
"861","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/ncy87UU40f","861"
"862","#NYC #Broadway #theatre #timessquare See NYC free with #Lyft - Use code ZOOT #newyork #timeout #lyft #Lyft #ny","862"
"863","Going to Alexandria Malin Alexandria? Go 100% free w/ $50 Free Lyft Credit Enter Lyft Promo Code ZOOT #shops #shopping #shop #Lyft #store","863"
"864","Visiting Boston ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","864"
"865","In Fort Worth, Texas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","865"
"866","Want a free ride to Progressive Field ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","866"
"867","Going to Liberty Bowl Memorial Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","867"
"868","Hate Lyft? Use #Lyft and get a ride in a few. #quickcab #cab #taxi Download Lyft &amp; use promo code ZOOT https://t.co/TYOS0IyTER","868"
"869","Want a free ride to EverBank Field ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","869"
"870","Going to Scott Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/HPJWPYUn5Q  #uber #Lyft","870"
"871","Going to Boone Pickens Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/rQ9ITj1pA8  #uber #Lyft","871"
"872","Heading to Tucson Malin Tucson? Download Lyft app &amp; go free Use Lyft Promo Code COAX #mall #store #shop #Lyft #shopping","872"
"873","Want a free ride to Ben Hill Griffin Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","873"
"874","Heading to Westfield Meriden inMeriden? Go free w/ 10 Free Lyft rides Enter Lyft Promo Code COAX #shopping #store #mall #Lyft","874"
"875","Going to Citizens Bank Park ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/AVSAqJwsT4  #uber #Lyft","875"
"876","Another useless #uber driver missed pick up, even with guiding text messages.  How's #lyft?","876"
"877","Headin' to Ohio Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","877"
"878","Going to Oak View Malin Omaha? Go free w/ 10 Free Lyft rides Use Lyft Coupon Code COAX #shopping #store #mall #Lyft","878"
"879","Miguel's whole album on in the #Lyft .  I ain't mad.","879"
"880","@VanMayorsOffice Where is #uber and #lyft ? That's right the taxi cartel is holding your campaign finances hostage.","880"
"881","Want a free taxi ride to Michigan Stadium ? Go w/ Lyft - 10 free rides for new users w/ Promo CODE LICK #freeLyft #Lyft #stadium #uber","881"
"882","Going to Great American Ball Park ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/1P0CxA8JrM  #uber #Lyft","882"
"883","Want a free ride to Neyland Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","883"
"884","Off to the New York City Subway station? Lyft gives you 10 free taxi rides! Get Lyft app &amp; use code PIP #train #bus #uber #Lyft","884"
"885","Heading to Kierland Commons inPhoenix? Go 100% free w/ $50 Free Lyft Credit Use Lyft Coupon Code ZOOT #shops #shopping #shop #Lyft #store","885"
"886","Going to Carter-Finley Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/SD7LiT0alq  #uber #Lyft","886"
"887","Headin' to Jones AT&amp;T Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","887"
"888","Visiting Las Vegas ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","888"
"889","Headin' to Lambeau Field ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","889"
"890","Want a free ride to LaVell Edwards Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #u","890"
"891","Want a free ride to Alumni Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","891"
"892","Two Free $10 #Lyft Rides From Budweiser This Weekend https://t.co/1hPXdLYxOa #ridesharing #rideshare #freeride https://t.co/O3Yt6CgP3c","892"
"893","Going to Eastview Malin Victor? Get there free w/ $50 Free Lyft Credit Use Lyft Promo Code DUSK #mall #store #shop #Lyft","893"
"894","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/DCEHfiJ8Zx","894"
"895","Since im gonna dump @uber which other service is better? #Lyft or... I only know that one lol","895"
"896","@taurus5173 We are happy that we could help you out! Let us know if there is ever any questions or concerns you have. #Lyft","896"
"897","Going to Boone Pickens Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/yygnkAaZue  #uber #Lyft","897"
"898","Want a free taxi ride to Kyle Field ? Go w/ Lyft - $50 Lyft credit for new users w/ code: LICK #freeLyft #Lyft #stadium #uber","898"
"899","Want a free ride to Progressive Field ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","899"
"900","Off to the transit station? Lyft gives you 10 free taxi rides! Get Lyft app &amp; use code PIP #train #bus #uber #Lyft","900"
"901","Waiting for a #Lyft ride at Slone‚Äôs Lake. @lyft @AskLyft @lyft_denver https://t.co/YhuXUT9z5l","901"
"902","In Lubbock, Texas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","902"
"903","Going to Lockport Malin Lockport? Download Lyft app &amp; go free Use Lyft Promo Code COAX #mall #store #shop #Lyft #shopping","903"
"904","Going to Autzen Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/P3SP1vQ6Oo  #uber #Lyft","904"
"905","Going to Sports Authority Field at Mile High ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX‚Ä¶ https://t.co/jOgbw0U1hb","905"
"906","Oooh snap.  I was dropping off a #lyft passenger in #eastnash and I‚Äôm pretty sure I saw @RadioAmy ‚Äòs #garagemahal Ì†ΩÌ∏≥‚Ä¶ https://t.co/4tGuCwwkp6","906"
"907","Going to Sun Bowl Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","907"
"908","Want a free ride to Williams-Brice Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","908"
"909","In San Diego, California ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","909"
"910","RT @BellaEiko: #Uber and #lyft drivers plus #riders plus all #onlinebusiness needs to pay attention losing #netneutrality is going to crush‚Ä¶","910"
"911","For fans coming to the #LVBowl, @LyftVegas is offering a $25 credit to new customers with this promo code: #Lyft https://t.co/rrGa9W2cqN","911"
"912","Reason #1000000 why we need #Uber and #Lyft been trying to get a cab for over an hour and #unicity rep hung up when‚Ä¶ https://t.co/tvKiu99mHU","912"
"913","From #vegas to #lax, #dc to #seattle, #lyft has got you!  Claim ur 10 Free rides today - Use code ZOOT https://t.co/AjvIWYrBs1","913"
"914","Heading to Tucson Malin Tucson? Download Lyft app &amp; go free Use Lyft Promo Code COAX #mall #store #shop #Lyft #shopping","914"
"915","In Greenville, North Carolina ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","915"
"916","Going to M&amp;T Bank Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/P3SP1vQ6Oo  #uber #Lyft","916"
"917","Going to Legion Field ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","917"
"918","Why Net Neutrality Was Repealed and How It Affects You Technology#Uberdriverconfessions, #uber, #lyft,... https://t.co/pYKLUvZ8Vb","918"
"919","RT @funnyfelipe: You know you got a good #Lyft driver if he is driving like he is fleeing the scene of a crime.","919"
"920","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/3YUnku5a4O","920"
"921","Want a free ride to Legion Field ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","921"
"922","@adrianplans @smartcitiesdive 30% higher price for same cars, some with same drivers as Uber. ( many drivers work for both U#Iber and #Lyft)","922"
"923","Customer service is everything! Thank you #Lyft for helping me get my daughter to work w/o me fightn traffic frm ac‚Ä¶ https://t.co/lkg2KgDsXm","923"
"924","I guess there are not many #Lyft drivers in Toronto. Lyft prices 30% higher than #UberToronto right now.","924"
"925","In Fort Worth, Texas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","925"
"926","Going to Bobby Bowden Field at Doak Campbell Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX‚Ä¶ https://t.co/tKCtTzSAIV","926"
"927","Going to Sanford Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/AVSAqJwsT4  #uber #Lyft","927"
"928","Competition is always good. #Lyft has been in #Toronto two days and prices are up. #Thanks","928"
"929","RT @spotthedealusa: #AsDrunkSantaWouldSay Don't Drink &amp; Drive! Forget The Sleigh &amp; Catch A Ride W/ #Lyft #Free First Time Rider Credit W/ C‚Ä¶","929"
"930","Going to Reser Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","930"
"931","I love when #Lyft drivers are like ""is this the right way?"" I'm like umm half the reason I am using your services i‚Ä¶ https://t.co/jbcJw4w17A","931"
"932","Want a free ride to Faurot Field ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","932"
"933","In San Francisco, California ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","933"
"934","Visiting Miami ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","934"
"935","RT @officevert: RT @ForexinWorld: #Lyft launches first international service in #Canada.

#US #tech #Toronto‚Ä¶ https://t.co/lTzdgGgh0o","935"
"936","RT @ForexinWorld: #Lyft launches first international service in #Canada.

#US #tech #Toronto #global #USD #CAD #business #car #auto #food #‚Ä¶","936"
"937","Going to Morton Pumpkin Bash in Morton, Illinois? Get there free w/ Lyft! 10 Free Lyfts with Lyft Promo Code DUSK #Lyft #food #harvest","937"
"938","In Nashville, Tennessee ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","938"
"939","Love T.G.I. Friday's? Get to it free with Lyft ($50 Lyft credit) New Lyft Promo code: NUMB #gift #Lyft #uber #taxi #food #restaurant #cab","939"
"940","Going to Jack Trice Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","940"
"941","Going to Los Angeles Memorial Coliseum ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","941"
"942","@AskLyft NO. YOU DON'T NEED ANY MORE INFO. #LYFT    HAS A HABIT OF RETALIATING AGAINST DRIVERS WHO COMPLAINT. 

JUS‚Ä¶ https://t.co/5dF7yoKPRn","942"
"943","Going to Mall St. Vincent in Shreveport? Go free w/ 10 Free Lyft rides Use Lyft Promo Code COAX #shopping #store #mall #Lyft","943"
"944","I would have stopped and bought you a cookie. #Lyft #IsBetter @lyft https://t.co/YIxc32GESL","944"
"945","Want a free ride to University of Phoenix Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #sta","945"
"946","In Milwaukee, Wisconsin ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","946"
"947","Going to Miller Park ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/1P0CxA8JrM  #uber #Lyft","947"
"948","In Little Rock, Arkansas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","948"
"949","RT @ForexinWorld: #Lyft launches first international service in #Canada.

#US #tech #Toronto #global #USD #CAD‚Ä¶ https://t.co/7QwhtQQ5Ch","949"
"950","#Lyft launches first international service in #Canada.

#US #tech #Toronto #global #USD #CAD #business #car #auto‚Ä¶ https://t.co/DPjFBuH5Wz","950"
"951","Going to Bill Snyder Family Football Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX‚Ä¶ https://t.co/n0FnqGaH3S","951"
"952","Want a free ride to University of Phoenix Stadium ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #sta","952"
"953","Headin' to High Point Solutions Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","953"
"954","Ride to the Bay Area Rapid Transit station? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE PIX #train #bus #uber #Lyft","954"
"955","@CityNews @CityNewsAmanda This is a real story. Think of all the people taking untrackable rides with strangers &amp; p‚Ä¶ https://t.co/U0aroF7T02","955"
"956","Going to Detroit Electronic festivities in Detroit, Michigan? Go totally free with $50 Lyft credit Get Lyft &amp; Use Code NUMB #uber #Lyft","956"
"957","Charts: Ride Sharing is pulling ahead, but at a slightly slower pace, for those who are adopting the service in Nor‚Ä¶ https://t.co/8z4SDvTAGw","957"
"958","#Lyft driver allegedly pulls gun on   passengers, a #lawsuit is coming https://t.co/1rWLh5ST1S","958"
"959","Calling all Air Force Falcons football fans! Lyft gives you 10 free taxi rides! Get Lyft app &amp; use code DUSK #football #college #uber #Lyft","959"
"960","Walking around Providence and need a taxi? Get 10 free rides w/ Lyft Promo Code:  OATH #limo #cab #Lyft #uber","960"
"961","If you want to take a #FREE ride or food with #Uber Ì†ΩÌ∫ò or #LyftÌ†ºÌæà

I HAVE #PROMO #CODES FOR YOU

#UberEATSÌ†ºÌΩΩ: UE-SARAH‚Ä¶ https://t.co/f8ikfiUMge","961"
"962","Going to Great American Ball Park ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/yygnkAaZue  #uber #Lyft","962"
"963","Be sure to decline all ride pickups 5 mins &amp; longer to send a clear &amp; unmistakable message to #Uber &amp; #Lyft that yo‚Ä¶ https://t.co/taRmi1eBHq","963"
"964","Aaron Zifkin Departs #Airbnb To Become Lyft‚Äôs Canadian Managing Director. 
#Lyft #LyftTO #sharingeconomy https://t.co/Ki8lPsFwU2","964"
"965","In Arlington, Texas ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","965"
